sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,image_width,image_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,weather,time_of_day,bbox_only__inner50_median__object_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm
Kongsberg::IMG_0146_JPG.rf.48913bc4e92125f7b577f27b2145ebac.jpg,Kongsberg,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\images\IMG_0146_JPG.rf.48913bc4e92125f7b577f27b2145ebac.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\labels\IMG_0146_JPG.rf.48913bc4e92125f7b577f27b2145ebac.txt,1920,1080,721,440,747,450,unknown,unknown,2.4376683235,26.0,10.0,0.0135416667,0.0092592593,0.0001253858,2.6,0.3822916667,0.412037037
Kongsberg::IMG_0147_JPG.rf.e5f0059fa526705f5690a8bce003e245.jpg,Kongsberg,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\images\IMG_0147_JPG.rf.e5f0059fa526705f5690a8bce003e245.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\labels\IMG_0147_JPG.rf.e5f0059fa526705f5690a8bce003e245.txt,1920,1080,723,440,742,449,unknown,unknown,2.1063122749,19.0,9.0,0.0098958333,0.0083333333,8.24653e-05,2.1111111111,0.3815104167,0.4115740741
Kongsberg::IMG_0148_JPG.rf.46e25afcb6588e5502bcace3e54c5f99.jpg,Kongsberg,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\images\IMG_0148_JPG.rf.46e25afcb6588e5502bcace3e54c5f99.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\labels\IMG_0148_JPG.rf.46e25afcb6588e5502bcace3e54c5f99.txt,1920,1080,723,440,743,450,unknown,unknown,2.1838297844,20.0,10.0,0.0104166667,0.0092592593,9.64506e-05,2.0,0.3817708333,0.412037037
Kongsberg::IMG_0149_JPG.rf.4430f4b947e47fc7b3372bd355b279a4.jpg,Kongsberg,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\images\IMG_0149_JPG.rf.4430f4b947e47fc7b3372bd355b279a4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\labels\IMG_0149_JPG.rf.4430f4b947e47fc7b3372bd355b279a4.txt,1920,1080,721,439,745,449,unknown,unknown,1.8995640278,24.0,10.0,0.0125,0.0092592593,0.0001157407,2.4,0.3817708333,0.4111111111
Kongsberg::IMG_0150_JPG.rf.09f162c6bf041fefab20358359429d9e.jpg,Kongsberg,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\images\IMG_0150_JPG.rf.09f162c6bf041fefab20358359429d9e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\labels\IMG_0150_JPG.rf.09f162c6bf041fefab20358359429d9e.txt,1920,1080,720,440,743,449,unknown,unknown,2.2148301601,23.0,9.0,0.0119791667,0.0083333333,9.98264e-05,2.5555555556,0.3809895833,0.4115740741
Kongsberg::IMG_0151_JPG.rf.4854113728fdfa402c2672704c77fbfd.jpg,Kongsberg,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\images\IMG_0151_JPG.rf.4854113728fdfa402c2672704c77fbfd.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\labels\IMG_0151_JPG.rf.4854113728fdfa402c2672704c77fbfd.txt,1920,1080,721,439,743,449,unknown,unknown,2.7502653599,22.0,10.0,0.0114583333,0.0092592593,0.0001060957,2.2,0.38125,0.4111111111
Kongsberg::IMG_0152_JPG.rf.9212d14f205804bc7f6ca901a3c3efd4.jpg,Kongsberg,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\images\IMG_0152_JPG.rf.9212d14f205804bc7f6ca901a3c3efd4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_30m\labels\IMG_0152_JPG.rf.9212d14f205804bc7f6ca901a3c3efd4.txt,1920,1080,731,437,755,446,unknown,unknown,2.7171983719,24.0,9.0,0.0125,0.0083333333,0.0001041667,2.6666666667,0.3869791667,0.4087962963
Kongsberg::IMG_0153_JPG.rf.e401fea903062cef51654d2f8c30c0d4.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0153_JPG.rf.e401fea903062cef51654d2f8c30c0d4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0153_JPG.rf.e401fea903062cef51654d2f8c30c0d4.txt,1920,1080,657,434,678,443,unknown,unknown,2.2503414154,21.0,9.0,0.0109375,0.0083333333,9.11458e-05,2.3333333333,0.34765625,0.4060185185
Kongsberg::IMG_0154_JPG.rf.fff72e73cdefbdf5aeab802ca0029801.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0154_JPG.rf.fff72e73cdefbdf5aeab802ca0029801.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0154_JPG.rf.fff72e73cdefbdf5aeab802ca0029801.txt,1920,1080,658,434,680,442,unknown,unknown,1.6486333609,22.0,8.0,0.0114583333,0.0074074074,8.48765e-05,2.75,0.3484375,0.4055555556
Kongsberg::IMG_0155_JPG.rf.e0e07bf635f3c884398cc8c6563ccdf7.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0155_JPG.rf.e0e07bf635f3c884398cc8c6563ccdf7.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0155_JPG.rf.e0e07bf635f3c884398cc8c6563ccdf7.txt,1920,1080,658,433,678,441,unknown,unknown,2.0644779205,20.0,8.0,0.0104166667,0.0074074074,7.71605e-05,2.5,0.3479166667,0.4046296296
Kongsberg::IMG_0156_JPG.rf.99422a9b623b9b42070cb8180f490870.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0156_JPG.rf.99422a9b623b9b42070cb8180f490870.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0156_JPG.rf.99422a9b623b9b42070cb8180f490870.txt,1920,1080,659,433,677,442,unknown,unknown,1.9821692705,18.0,9.0,0.009375,0.0083333333,7.8125e-05,2.0,0.3479166667,0.4050925926
Kongsberg::IMG_0157_JPG.rf.cac567969c98c942b45977e4f342f823.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0157_JPG.rf.cac567969c98c942b45977e4f342f823.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0157_JPG.rf.cac567969c98c942b45977e4f342f823.txt,1920,1080,661,433,680,442,unknown,unknown,1.9710085392,19.0,9.0,0.0098958333,0.0083333333,8.24653e-05,2.1111111111,0.34921875,0.4050925926
Kongsberg::IMG_0158_JPG.rf.81fe0b189b2c2f274805fcf5875144ad.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0158_JPG.rf.81fe0b189b2c2f274805fcf5875144ad.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0158_JPG.rf.81fe0b189b2c2f274805fcf5875144ad.txt,1920,1080,656,431,676,440,unknown,unknown,2.4761343002,20.0,9.0,0.0104166667,0.0083333333,8.68056e-05,2.2222222222,0.346875,0.4032407407
Kongsberg::IMG_0159_JPG.rf.2b0b4682b0badc7032772c144abeb491.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0159_JPG.rf.2b0b4682b0badc7032772c144abeb491.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0159_JPG.rf.2b0b4682b0badc7032772c144abeb491.txt,1920,1080,656,432,676,441,unknown,unknown,2.2455973625,20.0,9.0,0.0104166667,0.0083333333,8.68056e-05,2.2222222222,0.346875,0.4041666667
Kongsberg::IMG_0160_JPG.rf.794313a293a445c11cc21ed4d9c0ae0a.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0160_JPG.rf.794313a293a445c11cc21ed4d9c0ae0a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0160_JPG.rf.794313a293a445c11cc21ed4d9c0ae0a.txt,1920,1080,658,433,678,442,unknown,unknown,2.1114377975,20.0,9.0,0.0104166667,0.0083333333,8.68056e-05,2.2222222222,0.3479166667,0.4050925926
Kongsberg::IMG_0161_JPG.rf.397adb3ea0cecd4c42dd571a6336d67b.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0161_JPG.rf.397adb3ea0cecd4c42dd571a6336d67b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0161_JPG.rf.397adb3ea0cecd4c42dd571a6336d67b.txt,1920,1080,658,433,680,442,unknown,unknown,1.9615848064,22.0,9.0,0.0114583333,0.0083333333,9.54861e-05,2.4444444444,0.3484375,0.4050925926
Kongsberg::IMG_0162_JPG.rf.ddf130d69ce86bf4ffa60e5e797a1f40.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0162_JPG.rf.ddf130d69ce86bf4ffa60e5e797a1f40.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0162_JPG.rf.ddf130d69ce86bf4ffa60e5e797a1f40.txt,1920,1080,660,434,681,442,unknown,unknown,1.942017436,21.0,8.0,0.0109375,0.0074074074,8.10185e-05,2.625,0.34921875,0.4055555556
Kongsberg::IMG_0163_JPG.rf.0d886d2d3a4c58ac49912420ea738cce.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0163_JPG.rf.0d886d2d3a4c58ac49912420ea738cce.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0163_JPG.rf.0d886d2d3a4c58ac49912420ea738cce.txt,1920,1080,662,434,682,443,unknown,unknown,2.33979702,20.0,9.0,0.0104166667,0.0083333333,8.68056e-05,2.2222222222,0.35,0.4060185185
Kongsberg::IMG_0164_JPG.rf.5c43861aa766100d2ba758e08d3b3688.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0164_JPG.rf.5c43861aa766100d2ba758e08d3b3688.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0164_JPG.rf.5c43861aa766100d2ba758e08d3b3688.txt,1920,1080,662,434,682,442,unknown,unknown,2.4518918991,20.0,8.0,0.0104166667,0.0074074074,7.71605e-05,2.5,0.35,0.4055555556
Kongsberg::IMG_0165_JPG.rf.a2cfe8e29f6fd40009ffdd910d6c835f.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0165_JPG.rf.a2cfe8e29f6fd40009ffdd910d6c835f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0165_JPG.rf.a2cfe8e29f6fd40009ffdd910d6c835f.txt,1920,1080,661,433,684,442,unknown,unknown,2.1142594814,23.0,9.0,0.0119791667,0.0083333333,9.98264e-05,2.5555555556,0.3502604167,0.4050925926
Kongsberg::IMG_0166_JPG.rf.bcc580fb7aa7c18b54374b1f340758ed.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0166_JPG.rf.bcc580fb7aa7c18b54374b1f340758ed.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0166_JPG.rf.bcc580fb7aa7c18b54374b1f340758ed.txt,1920,1080,661,434,682,443,unknown,unknown,1.9246224165,21.0,9.0,0.0109375,0.0083333333,9.11458e-05,2.3333333333,0.3497395833,0.4060185185
Kongsberg::IMG_0167_JPG.rf.29a212563013904f347fb88bf95d2ead.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0167_JPG.rf.29a212563013904f347fb88bf95d2ead.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0167_JPG.rf.29a212563013904f347fb88bf95d2ead.txt,1920,1080,662,433,678,441,unknown,unknown,2.316795826,16.0,8.0,0.0083333333,0.0074074074,6.17284e-05,2.0,0.3489583333,0.4046296296
Kongsberg::IMG_0168_JPG.rf.6f45db9bc4c4eab34c02335519a4416f.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0168_JPG.rf.6f45db9bc4c4eab34c02335519a4416f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0168_JPG.rf.6f45db9bc4c4eab34c02335519a4416f.txt,1920,1080,659,431,675,441,unknown,unknown,2.1918306351,16.0,10.0,0.0083333333,0.0092592593,7.71605e-05,1.6,0.3473958333,0.4037037037
Kongsberg::IMG_0169_JPG.rf.19935043e529383b160bdff06b60cbff.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0169_JPG.rf.19935043e529383b160bdff06b60cbff.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0169_JPG.rf.19935043e529383b160bdff06b60cbff.txt,1920,1080,656,433,671,441,unknown,unknown,2.4453234673,15.0,8.0,0.0078125,0.0074074074,5.78704e-05,1.875,0.3455729167,0.4046296296
Kongsberg::IMG_0170_JPG.rf.2254d31ed76c5970074ca80a1b817509.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0170_JPG.rf.2254d31ed76c5970074ca80a1b817509.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0170_JPG.rf.2254d31ed76c5970074ca80a1b817509.txt,1920,1080,652,432,672,441,unknown,unknown,2.3398034573,20.0,9.0,0.0104166667,0.0083333333,8.68056e-05,2.2222222222,0.3447916667,0.4041666667
Kongsberg::IMG_0171_JPG.rf.2036c7a561d641d334f5feee90c30304.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0171_JPG.rf.2036c7a561d641d334f5feee90c30304.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0171_JPG.rf.2036c7a561d641d334f5feee90c30304.txt,1920,1080,650,432,672,442,unknown,unknown,2.2439243793,22.0,10.0,0.0114583333,0.0092592593,0.0001060957,2.2,0.3442708333,0.4046296296
Kongsberg::IMG_0172_JPG.rf.4cd5c964764eca837a16a5463c213ea8.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0172_JPG.rf.4cd5c964764eca837a16a5463c213ea8.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0172_JPG.rf.4cd5c964764eca837a16a5463c213ea8.txt,1920,1080,651,432,672,442,unknown,unknown,2.1530416012,21.0,10.0,0.0109375,0.0092592593,0.0001012731,2.1,0.34453125,0.4046296296
Kongsberg::IMG_0173_JPG.rf.76e939603c6d985dd53ce334da6d3c4e.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0173_JPG.rf.76e939603c6d985dd53ce334da6d3c4e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0173_JPG.rf.76e939603c6d985dd53ce334da6d3c4e.txt,1920,1080,654,433,673,441,unknown,unknown,2.4162933826,19.0,8.0,0.0098958333,0.0074074074,7.33025e-05,2.375,0.3455729167,0.4046296296
Kongsberg::IMG_0174_JPG.rf.241589774853b23117a6473fb6da07a5.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0174_JPG.rf.241589774853b23117a6473fb6da07a5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0174_JPG.rf.241589774853b23117a6473fb6da07a5.txt,1920,1080,665,446,685,454,unknown,unknown,2.3963327408,20.0,8.0,0.0104166667,0.0074074074,7.71605e-05,2.5,0.3515625,0.4166666667
Kongsberg::IMG_0175_JPG.rf.392fba76996bbd40c0e5677173563441.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0175_JPG.rf.392fba76996bbd40c0e5677173563441.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0175_JPG.rf.392fba76996bbd40c0e5677173563441.txt,1920,1080,662,446,683,455,unknown,unknown,2.485629797,21.0,9.0,0.0109375,0.0083333333,9.11458e-05,2.3333333333,0.3502604167,0.4171296296
Kongsberg::IMG_0176_JPG.rf.9557cf5c5ede354bec2336681c995266.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0176_JPG.rf.9557cf5c5ede354bec2336681c995266.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0176_JPG.rf.9557cf5c5ede354bec2336681c995266.txt,1920,1080,661,448,682,456,unknown,unknown,2.3646297455,21.0,8.0,0.0109375,0.0074074074,8.10185e-05,2.625,0.3497395833,0.4185185185
Kongsberg::IMG_0177_JPG.rf.0cb9b88de6b9e56fa04875986a2a0a9f.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0177_JPG.rf.0cb9b88de6b9e56fa04875986a2a0a9f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0177_JPG.rf.0cb9b88de6b9e56fa04875986a2a0a9f.txt,1920,1080,664,445,683,453,unknown,unknown,2.093963623,19.0,8.0,0.0098958333,0.0074074074,7.33025e-05,2.375,0.35078125,0.4157407407
Kongsberg::IMG_0178_JPG.rf.a66291856669257d03a6a1731b1e6f03.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0178_JPG.rf.a66291856669257d03a6a1731b1e6f03.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0178_JPG.rf.a66291856669257d03a6a1731b1e6f03.txt,1920,1080,664,446,684,454,unknown,unknown,2.0180692673,20.0,8.0,0.0104166667,0.0074074074,7.71605e-05,2.5,0.3510416667,0.4166666667
Kongsberg::IMG_0179_JPG.rf.343598019d875d045f6861cad8b1fcd7.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0179_JPG.rf.343598019d875d045f6861cad8b1fcd7.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0179_JPG.rf.343598019d875d045f6861cad8b1fcd7.txt,1920,1080,666,446,685,454,unknown,unknown,2.5664105415,19.0,8.0,0.0098958333,0.0074074074,7.33025e-05,2.375,0.3518229167,0.4166666667
