sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,weather,time_of_day,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,weather=clear_sky,weather=light_rain,time_of_day=10AM,time_of_day=8PM
Kongsberg::IMG_0157_JPG.rf.cac567969c98c942b45977e4f342f823.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0157_JPG.rf.cac567969c98c942b45977e4f342f823.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0157_JPG.rf.cac567969c98c942b45977e4f342f823.txt,unknown,unknown,19.0,1.06904497,9.0,0.0,0.00989583,0.00055679,0.00833333,0.0,8.247e-05,4.64e-06,2.11111111,0.11878277,0.34921875,0.00055679,0.40509259,0.00049493,2.05268621,0.0,0.0,0.0,0.0
Kongsberg::IMG_0158_JPG.rf.81fe0b189b2c2f274805fcf5875144ad.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0158_JPG.rf.81fe0b189b2c2f274805fcf5875144ad.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0158_JPG.rf.81fe0b189b2c2f274805fcf5875144ad.txt,unknown,unknown,20.0,1.06904497,9.0,0.0,0.01041667,0.00055679,0.00833333,0.0,8.681e-05,4.64e-06,2.22222222,0.11878277,0.346875,0.00055679,0.40324074,0.00049493,2.4761343,0.0,0.0,0.0,0.0
Kongsberg::IMG_0159_JPG.rf.2b0b4682b0badc7032772c144abeb491.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0159_JPG.rf.2b0b4682b0badc7032772c144abeb491.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0159_JPG.rf.2b0b4682b0badc7032772c144abeb491.txt,unknown,unknown,20.0,1.06904497,9.0,0.0,0.01041667,0.00055679,0.00833333,0.0,8.681e-05,4.64e-06,2.22222222,0.11878277,0.346875,0.00055679,0.40416667,0.00049493,2.24786687,0.0,0.0,0.0,0.0
Kongsberg::IMG_0160_JPG.rf.794313a293a445c11cc21ed4d9c0ae0a.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0160_JPG.rf.794313a293a445c11cc21ed4d9c0ae0a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0160_JPG.rf.794313a293a445c11cc21ed4d9c0ae0a.txt,unknown,unknown,20.0,1.06904497,9.0,0.0,0.01041667,0.00055679,0.00833333,0.0,8.681e-05,4.64e-06,2.22222222,0.11878277,0.34791667,0.00055679,0.40509259,0.00049493,2.06912899,0.0,0.0,0.0,0.0
Kongsberg::IMG_0161_JPG.rf.397adb3ea0cecd4c42dd571a6336d67b.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0161_JPG.rf.397adb3ea0cecd4c42dd571a6336d67b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0161_JPG.rf.397adb3ea0cecd4c42dd571a6336d67b.txt,unknown,unknown,22.0,1.06904497,9.0,0.0,0.01145833,0.00055679,0.00833333,0.0,9.549e-05,4.64e-06,2.44444444,0.11878277,0.3484375,0.00055679,0.40509259,0.00049493,1.9014982,0.0,0.0,0.0,0.0
Kongsberg::IMG_0162_JPG.rf.ddf130d69ce86bf4ffa60e5e797a1f40.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0162_JPG.rf.ddf130d69ce86bf4ffa60e5e797a1f40.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0162_JPG.rf.ddf130d69ce86bf4ffa60e5e797a1f40.txt,unknown,unknown,21.0,1.06904497,8.0,0.0,0.0109375,0.00055679,0.00740741,0.0,8.102e-05,4.12e-06,2.625,0.13363062,0.34921875,0.00055679,0.40555556,0.00049493,1.94233918,0.0,0.0,0.0,0.0
Kongsberg::IMG_0163_JPG.rf.0d886d2d3a4c58ac49912420ea738cce.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0163_JPG.rf.0d886d2d3a4c58ac49912420ea738cce.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0163_JPG.rf.0d886d2d3a4c58ac49912420ea738cce.txt,unknown,unknown,20.0,1.06904497,9.0,0.0,0.01041667,0.00055679,0.00833333,0.0,8.681e-05,4.64e-06,2.22222222,0.11878277,0.35,0.00055679,0.40601852,0.00049493,2.22257113,0.0,0.0,0.0,0.0
Kongsberg::IMG_0164_JPG.rf.5c43861aa766100d2ba758e08d3b3688.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0164_JPG.rf.5c43861aa766100d2ba758e08d3b3688.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0164_JPG.rf.5c43861aa766100d2ba758e08d3b3688.txt,unknown,unknown,20.0,1.06904497,8.0,0.0,0.01041667,0.00055679,0.00740741,0.0,7.716e-05,4.12e-06,2.5,0.13363062,0.35,0.00055679,0.40555556,0.00049493,2.34019041,0.0,0.0,0.0,0.0
Kongsberg::IMG_0165_JPG.rf.a2cfe8e29f6fd40009ffdd910d6c835f.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0165_JPG.rf.a2cfe8e29f6fd40009ffdd910d6c835f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0165_JPG.rf.a2cfe8e29f6fd40009ffdd910d6c835f.txt,unknown,unknown,23.0,1.06904497,9.0,0.0,0.01197917,0.00055679,0.00833333,0.0,9.983e-05,4.64e-06,2.55555556,0.11878277,0.35026042,0.00055679,0.40509259,0.00049493,2.15668583,0.0,0.0,0.0,0.0
Kongsberg::IMG_0166_JPG.rf.bcc580fb7aa7c18b54374b1f340758ed.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0166_JPG.rf.bcc580fb7aa7c18b54374b1f340758ed.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0166_JPG.rf.bcc580fb7aa7c18b54374b1f340758ed.txt,unknown,unknown,21.0,1.06904497,9.0,0.0,0.0109375,0.00055679,0.00833333,0.0,9.115e-05,4.64e-06,2.33333333,0.11878277,0.34973958,0.00055679,0.40601852,0.00049493,1.92462242,0.0,0.0,0.0,0.0
Kongsberg::IMG_0167_JPG.rf.29a212563013904f347fb88bf95d2ead.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0167_JPG.rf.29a212563013904f347fb88bf95d2ead.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0167_JPG.rf.29a212563013904f347fb88bf95d2ead.txt,unknown,unknown,16.0,1.06904497,8.0,0.0,0.00833333,0.00055679,0.00740741,0.0,6.173e-05,4.12e-06,2.0,0.13363062,0.34895833,0.0002784,0.40462963,0.00049493,2.33059335,0.0,0.0,0.0,0.0
Kongsberg::IMG_0168_JPG.rf.6f45db9bc4c4eab34c02335519a4416f.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0168_JPG.rf.6f45db9bc4c4eab34c02335519a4416f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0168_JPG.rf.6f45db9bc4c4eab34c02335519a4416f.txt,unknown,unknown,16.0,1.06904497,10.0,0.0,0.00833333,0.00055679,0.00925926,0.0,7.716e-05,5.16e-06,1.6,0.1069045,0.34739583,0.0002784,0.4037037,0.00049493,2.20624924,0.0,0.0,0.0,0.0
Kongsberg::IMG_0169_JPG.rf.19935043e529383b160bdff06b60cbff.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0169_JPG.rf.19935043e529383b160bdff06b60cbff.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0169_JPG.rf.19935043e529383b160bdff06b60cbff.txt,unknown,unknown,15.0,1.06904497,8.0,0.0,0.0078125,0.00055679,0.00740741,0.0,5.787e-05,4.12e-06,1.875,0.13363062,0.34557292,0.0002784,0.40462963,0.00049493,2.41117167,0.0,0.0,0.0,0.0
Kongsberg::IMG_0170_JPG.rf.2254d31ed76c5970074ca80a1b817509.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0170_JPG.rf.2254d31ed76c5970074ca80a1b817509.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0170_JPG.rf.2254d31ed76c5970074ca80a1b817509.txt,unknown,unknown,20.0,1.06904497,9.0,0.0,0.01041667,0.00055679,0.00833333,0.0,8.681e-05,4.64e-06,2.22222222,0.11878277,0.34479167,0.00055679,0.40416667,0.00049493,2.40641165,0.0,0.0,0.0,0.0
Kongsberg::IMG_0171_JPG.rf.2036c7a561d641d334f5feee90c30304.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0171_JPG.rf.2036c7a561d641d334f5feee90c30304.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0171_JPG.rf.2036c7a561d641d334f5feee90c30304.txt,unknown,unknown,22.0,1.06904497,10.0,0.0,0.01145833,0.00055679,0.00925926,0.0,0.0001061,5.16e-06,2.2,0.1069045,0.34427083,0.00055679,0.40462963,0.00049493,2.24392438,0.0,0.0,0.0,0.0
Kongsberg::IMG_0172_JPG.rf.4cd5c964764eca837a16a5463c213ea8.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0172_JPG.rf.4cd5c964764eca837a16a5463c213ea8.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0172_JPG.rf.4cd5c964764eca837a16a5463c213ea8.txt,unknown,unknown,21.0,1.06904497,10.0,0.0,0.0109375,0.00055679,0.00925926,0.0,0.00010127,5.16e-06,2.1,0.1069045,0.34453125,0.00055679,0.40462963,0.00049493,2.1530416,0.0,0.0,0.0,0.0
Kongsberg::IMG_0173_JPG.rf.76e939603c6d985dd53ce334da6d3c4e.jpg,Kongsberg,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\images\IMG_0173_JPG.rf.76e939603c6d985dd53ce334da6d3c4e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_35m\labels\IMG_0173_JPG.rf.76e939603c6d985dd53ce334da6d3c4e.txt,unknown,unknown,19.0,1.06904497,8.0,0.0,0.00989583,0.00055679,0.00740741,0.0,7.33e-05,4.12e-06,2.375,0.13363062,0.34557292,0.00055679,0.40462963,0.00049493,2.3337245,0.0,0.0,0.0,0.0
Kongsberg::IMG_0174_JPG.rf.241589774853b23117a6473fb6da07a5.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0174_JPG.rf.241589774853b23117a6473fb6da07a5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0174_JPG.rf.241589774853b23117a6473fb6da07a5.txt,unknown,unknown,20.0,1.06904497,8.0,0.0,0.01041667,0.00055679,0.00740741,0.0,7.716e-05,4.12e-06,2.5,0.13363062,0.3515625,0.00055679,0.41666667,0.00049493,2.29808331,0.0,0.0,0.0,0.0
Kongsberg::IMG_0175_JPG.rf.392fba76996bbd40c0e5677173563441.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0175_JPG.rf.392fba76996bbd40c0e5677173563441.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0175_JPG.rf.392fba76996bbd40c0e5677173563441.txt,unknown,unknown,21.0,1.06904497,9.0,0.0,0.0109375,0.00055679,0.00833333,0.0,9.115e-05,4.64e-06,2.33333333,0.11878277,0.35026042,0.00055679,0.41712963,0.00049493,2.20172358,0.0,0.0,0.0,0.0
Kongsberg::IMG_0176_JPG.rf.9557cf5c5ede354bec2336681c995266.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0176_JPG.rf.9557cf5c5ede354bec2336681c995266.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0176_JPG.rf.9557cf5c5ede354bec2336681c995266.txt,unknown,unknown,21.0,1.06904497,8.0,0.0,0.0109375,0.00055679,0.00740741,0.0,8.102e-05,4.12e-06,2.625,0.13363062,0.34973958,0.00055679,0.41851852,0.00049493,2.1931932,0.0,0.0,0.0,0.0
Kongsberg::IMG_0177_JPG.rf.0cb9b88de6b9e56fa04875986a2a0a9f.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0177_JPG.rf.0cb9b88de6b9e56fa04875986a2a0a9f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0177_JPG.rf.0cb9b88de6b9e56fa04875986a2a0a9f.txt,unknown,unknown,19.0,1.06904497,8.0,0.0,0.00989583,0.00055679,0.00740741,0.0,7.33e-05,4.12e-06,2.375,0.13363062,0.35078125,0.00055679,0.41574074,0.00049493,2.09396362,0.0,0.0,0.0,0.0
Kongsberg::IMG_0178_JPG.rf.a66291856669257d03a6a1731b1e6f03.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0178_JPG.rf.a66291856669257d03a6a1731b1e6f03.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0178_JPG.rf.a66291856669257d03a6a1731b1e6f03.txt,unknown,unknown,20.0,1.06904497,8.0,0.0,0.01041667,0.00055679,0.00740741,0.0,7.716e-05,4.12e-06,2.5,0.13363062,0.35104167,0.00055679,0.41666667,0.00049493,2.10874248,0.0,0.0,0.0,0.0
Kongsberg::IMG_0179_JPG.rf.343598019d875d045f6861cad8b1fcd7.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0179_JPG.rf.343598019d875d045f6861cad8b1fcd7.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0179_JPG.rf.343598019d875d045f6861cad8b1fcd7.txt,unknown,unknown,19.0,1.06904497,8.0,0.0,0.00989583,0.00055679,0.00740741,0.0,7.33e-05,4.12e-06,2.375,0.13363062,0.35182292,0.00055679,0.41666667,0.00049493,2.54593015,0.0,0.0,0.0,0.0
Kongsberg::IMG_0180_JPG.rf.9d4c2397cbb3c4288cfe031e9bfb6d8c.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0180_JPG.rf.9d4c2397cbb3c4288cfe031e9bfb6d8c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0180_JPG.rf.9d4c2397cbb3c4288cfe031e9bfb6d8c.txt,unknown,unknown,18.0,1.06904497,9.0,0.0,0.009375,0.00055679,0.00833333,0.0,7.813e-05,4.64e-06,2.0,0.11878277,0.3515625,0.0002784,0.41805556,0.00049493,2.11851406,0.0,0.0,0.0,0.0
Kongsberg::IMG_0181_JPG.rf.0f8e3230a6804a97ca139d9e4e85aa27.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0181_JPG.rf.0f8e3230a6804a97ca139d9e4e85aa27.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0181_JPG.rf.0f8e3230a6804a97ca139d9e4e85aa27.txt,unknown,unknown,20.0,1.06904497,9.0,0.0,0.01041667,0.00055679,0.00833333,0.0,8.681e-05,4.64e-06,2.22222222,0.11878277,0.35052083,0.00055679,0.41712963,0.00049493,2.87090135,0.0,0.0,0.0,0.0
Kongsberg::IMG_0182_JPG.rf.23ecc92e9d5bd1f30f8103522d589341.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0182_JPG.rf.23ecc92e9d5bd1f30f8103522d589341.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0182_JPG.rf.23ecc92e9d5bd1f30f8103522d589341.txt,unknown,unknown,17.0,1.06904497,8.0,0.0,0.00885417,0.00055679,0.00740741,0.0,6.559e-05,4.12e-06,2.125,0.13363062,0.35078125,0.0002784,0.41851852,0.00049493,2.05871868,0.0,0.0,0.0,0.0
Kongsberg::IMG_0183_JPG.rf.58c7acf885af68ef8c80eadb8df2325f.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0183_JPG.rf.58c7acf885af68ef8c80eadb8df2325f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0183_JPG.rf.58c7acf885af68ef8c80eadb8df2325f.txt,unknown,unknown,19.0,1.06904497,9.0,0.0,0.00989583,0.00055679,0.00833333,0.0,8.247e-05,4.64e-06,2.11111111,0.11878277,0.35078125,0.00055679,0.41805556,0.00049493,2.19320798,0.0,0.0,0.0,0.0
Kongsberg::IMG_0184_JPG.rf.ff783af367d1a7addcccb19fb4ef4c98.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0184_JPG.rf.ff783af367d1a7addcccb19fb4ef4c98.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0184_JPG.rf.ff783af367d1a7addcccb19fb4ef4c98.txt,unknown,unknown,21.0,1.06904497,8.0,0.0,0.0109375,0.00055679,0.00740741,0.0,8.102e-05,4.12e-06,2.625,0.13363062,0.35026042,0.00055679,0.41851852,0.00049493,2.2940712,0.0,0.0,0.0,0.0
Kongsberg::IMG_0185_JPG.rf.ff2ddc151aedb14e03f6f8f01f65f16e.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0185_JPG.rf.ff2ddc151aedb14e03f6f8f01f65f16e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0185_JPG.rf.ff2ddc151aedb14e03f6f8f01f65f16e.txt,unknown,unknown,22.0,1.06904497,8.0,0.0,0.01145833,0.00055679,0.00740741,0.0,8.488e-05,4.12e-06,2.75,0.13363062,0.35052083,0.00055679,0.41851852,0.00049493,1.97800255,0.0,0.0,0.0,0.0
Kongsberg::IMG_0186_JPG.rf.abd80a23aa62290ea7414e4acfe8bdd5.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0186_JPG.rf.abd80a23aa62290ea7414e4acfe8bdd5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0186_JPG.rf.abd80a23aa62290ea7414e4acfe8bdd5.txt,unknown,unknown,18.0,1.06904497,8.0,0.0,0.009375,0.00055679,0.00740741,0.0,6.944e-05,4.12e-06,2.25,0.13363062,0.35052083,0.0002784,0.41851852,0.00049493,2.31218529,0.0,0.0,0.0,0.0
Kongsberg::IMG_0187_JPG.rf.355c808dcff4059866b05a8fd32d233e.jpg,Kongsberg,40.0,40.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\images\IMG_0187_JPG.rf.355c808dcff4059866b05a8fd32d233e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Kongsberg\distance_40m\labels\IMG_0187_JPG.rf.355c808dcff4059866b05a8fd32d233e.txt,unknown,unknown,21.0,1.06904497,9.0,0.0,0.0109375,0.00055679,0.00833333,0.0,9.115e-05,4.64e-06,2.33333333,0.11878277,0.35026042,0.00055679,0.41805556,0.00049493,2.33903837,0.0,0.0,0.0,0.0
