image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00255_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00255_depth_20_light_rain_10AM.txt,20.0,11.00622463,96,91,0.03498542,0.0572327,0.00200231,1.05494505,0.48651603,0.35062893,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00256_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00256_depth_20_light_rain_10AM.txt,20.0,5.31834412,103,96,0.03753644,0.06037736,0.00226635,1.07291667,0.39012391,0.28616352,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00257_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00257_depth_20_light_rain_10AM.txt,20.0,3.11899424,102,48,0.03717201,0.03018868,0.00112217,2.125,0.63556851,0.48113208,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00258_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00258_depth_20_light_rain_10AM.txt,20.0,9.5522871,112,37,0.04081633,0.02327044,0.00094981,3.02702703,0.2244898,0.60283019,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00259_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00259_depth_20_light_rain_10AM.txt,20.0,2.03543305,94,51,0.03425656,0.03207547,0.0010988,1.84313725,0.51020408,0.60660377,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00260_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00260_depth_20_light_rain_10AM.txt,20.0,23.12295341,104,45,0.03790087,0.02830189,0.00107267,2.31111111,0.35276968,0.58333333,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00261_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00261_depth_20_light_rain_10AM.txt,20.0,3.55907655,86,74,0.03134111,0.04654088,0.00145864,1.16216216,0.28753644,0.45597484,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00262_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00262_depth_20_light_rain_10AM.txt,20.0,2.34782386,85,69,0.03097668,0.04339623,0.00134427,1.23188406,0.65980321,0.48081761,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00263_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00263_depth_20_light_rain_10AM.txt,20.0,7.30817413,81,23,0.02951895,0.01446541,0.000427,3.52173913,0.41563411,0.66320755,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00264_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00264_depth_20_light_rain_10AM.txt,20.0,4.91700172,95,73,0.03462099,0.04591195,0.00158952,1.30136986,0.50892857,0.2254717,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00265_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00265_depth_20_light_rain_10AM.txt,20.0,5.08262825,106,60,0.03862974,0.03773585,0.00145773,1.76666667,0.32142857,0.70691824,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00266_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00266_depth_20_light_rain_10AM.txt,20.0,1.84387887,99,74,0.03607872,0.04654088,0.00167914,1.33783784,0.32489067,0.72389937,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00267_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00267_depth_20_light_rain_10AM.txt,20.0,9.39449501,90,68,0.03279883,0.0427673,0.00140272,1.32352941,0.36005831,0.47295597,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00268_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00268_depth_20_light_rain_10AM.txt,20.0,15.29312801,106,32,0.03862974,0.02012579,0.00077745,3.3125,0.61771137,0.83710692,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00269_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00269_depth_20_light_rain_10AM.txt,20.0,1.29815114,87,79,0.03170554,0.04968553,0.00157531,1.10126582,0.48706268,0.46006289,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00270_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00270_depth_20_light_rain_10AM.txt,20.0,5.30569935,68,37,0.02478134,0.02327044,0.00057667,1.83783784,0.44278426,0.43993711,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00271_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00271_depth_20_light_rain_10AM.txt,20.0,3.13563776,107,48,0.03899417,0.03018868,0.00117718,2.22916667,0.70827259,0.79559748,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00272_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00272_depth_20_light_rain_10AM.txt,20.0,4.87887049,71,84,0.02587464,0.05283019,0.00136696,0.8452381,0.51257289,0.53333333,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00273_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00273_depth_20_light_rain_10AM.txt,20.0,7.40433025,78,76,0.02842566,0.04779874,0.00135871,1.02631579,0.41800292,0.3754717,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00274_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00274_depth_20_light_rain_10AM.txt,20.0,3.79206061,89,67,0.0324344,0.04213836,0.00136673,1.32835821,0.55922012,0.58773585,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00275_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00275_depth_20_light_rain_10AM.txt,20.0,8.19346237,90,24,0.03279883,0.01509434,0.00049508,3.75,0.52696793,0.73773585,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00276_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00276_depth_20_light_rain_10AM.txt,20.0,7.02093601,78,40,0.02842566,0.02515723,0.00071511,1.95,0.45298834,0.48930818,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00277_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00277_depth_20_light_rain_10AM.txt,20.0,1.65763211,78,66,0.02842566,0.04150943,0.00117993,1.18181818,0.51822157,0.27924528,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00278_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00278_depth_20_light_rain_10AM.txt,20.0,6.92664289,86,91,0.03134111,0.0572327,0.00179374,0.94505495,0.62062682,0.6336478,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00279_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00279_depth_20_light_rain_10AM.txt,20.0,1.63952303,109,38,0.03972303,0.02389937,0.00094936,2.86842105,0.39777697,0.60314465,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00280_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00280_depth_20_light_rain_10AM.txt,20.0,1.38490951,129,102,0.04701166,0.06415094,0.00301584,1.26470588,0.33072157,0.63773585,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00281_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00281_depth_20_light_rain_10AM.txt,20.0,2.46935081,120,53,0.04373178,0.03333333,0.00145773,2.26415094,0.69642857,0.70849057,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00282_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00282_depth_20_light_rain_10AM.txt,20.0,4.73347235,124,55,0.0451895,0.03459119,0.00156316,2.25454545,0.37609329,0.41981132,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00283_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00283_depth_20_light_rain_10AM.txt,20.0,2.73310351,125,77,0.04555394,0.04842767,0.00220607,1.62337662,0.77059038,0.78773585,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00284_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00284_depth_20_light_rain_10AM.txt,20.0,6.33059025,155,59,0.05648688,0.03710692,0.00209605,2.62711864,0.22430758,0.26320755,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00285_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00285_depth_20_light_rain_10AM.txt,20.0,1.54674983,128,90,0.04664723,0.05660377,0.00264041,1.42222222,0.31705539,0.43018868,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00286_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00286_depth_20_light_rain_10AM.txt,20.0,2.62850666,111,87,0.0404519,0.05471698,0.00221341,1.27586207,0.46956997,0.72924528,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00287_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00287_depth_20_light_rain_10AM.txt,20.0,6.76459122,115,46,0.04190962,0.02893082,0.00121248,2.5,0.33873907,0.58113208,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00288_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00288_depth_20_light_rain_10AM.txt,20.0,4.91127443,117,100,0.04263848,0.06289308,0.00268167,1.17,0.35440962,0.26226415,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00289_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00289_depth_20_light_rain_10AM.txt,20.0,5.60784912,127,96,0.0462828,0.06037736,0.00279443,1.32291667,0.31614431,0.29496855,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00290_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00290_depth_20_light_rain_10AM.txt,20.0,2.00205874,127,110,0.0462828,0.06918239,0.00320195,1.15454545,0.6481414,0.79056604,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00291_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00291_depth_20_light_rain_10AM.txt,20.0,1.39515448,112,76,0.04081633,0.04779874,0.00195097,1.47368421,0.62609329,0.51132075,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00292_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00292_depth_20_light_rain_10AM.txt,20.0,2.01812649,122,106,0.04446064,0.06666667,0.00296404,1.1509434,0.37718659,0.62704403,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00293_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00293_depth_20_light_rain_10AM.txt,20.0,5.07294941,93,70,0.03389213,0.04402516,0.00149211,1.32857143,0.50091108,0.30377358,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00294_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00294_depth_20_light_rain_10AM.txt,20.0,7.73497391,108,48,0.0393586,0.03018868,0.00118818,2.25,0.66290087,0.45345912,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00295_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00295_depth_20_light_rain_10AM.txt,20.0,1.96197391,90,82,0.03279883,0.05157233,0.00169151,1.09756098,0.54154519,0.82201258,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00296_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00296_depth_20_light_rain_10AM.txt,20.0,7.5751667,112,113,0.04081633,0.07106918,0.00290078,0.99115044,0.55102041,0.30849057,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00297_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00297_depth_20_light_rain_10AM.txt,20.0,2.92198682,87,62,0.03170554,0.03899371,0.00123632,1.40322581,0.45572157,0.58050314,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00298_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00298_depth_20_light_rain_10AM.txt,20.0,23.50027847,122,42,0.04446064,0.02641509,0.00117443,2.9047619,0.56158892,0.26226415,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00299_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00299_depth_20_light_rain_10AM.txt,20.0,7.05211973,108,61,0.0393586,0.03836478,0.00150998,1.7704918,0.51785714,0.25440252,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00300_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00300_depth_20_light_rain_10AM.txt,20.0,8.58352089,129,64,0.04701166,0.04025157,0.00189229,2.015625,0.65615889,0.70188679,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00301_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00301_depth_20_light_rain_10AM.txt,20.0,6.13089752,103,39,0.03753644,0.0245283,0.00092071,2.64102564,0.51111516,0.54937107,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00302_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00302_depth_20_light_rain_10AM.txt,20.0,7.53983784,116,113,0.04227405,0.07106918,0.00300438,1.02654867,0.55794461,0.35880503,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00303_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00303_depth_20_light_rain_10AM.txt,20.0,11.51191521,94,29,0.03425656,0.01823899,0.00062481,3.24137931,0.50437318,0.51163522,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00304_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00304_depth_20_light_rain_10AM.txt,20.0,7.86049843,122,107,0.04446064,0.0672956,0.00299201,1.14018692,0.36333819,0.62987421,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00305_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00305_depth_20_light_rain_10AM.txt,20.0,13.44432163,122,77,0.04446064,0.04842767,0.00215313,1.58441558,0.57616618,0.23176101,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00306_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00306_depth_20_light_rain_10AM.txt,20.0,3.49188805,103,98,0.03753644,0.06163522,0.00231357,1.05102041,0.46629009,0.7081761,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00307_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00307_depth_20_light_rain_10AM.txt,20.0,17.26379776,124,30,0.0451895,0.01886792,0.00085263,4.13333333,0.29263848,0.32201258,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00308_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00308_depth_20_light_rain_10AM.txt,20.0,5.20268822,83,66,0.03024781,0.04150943,0.00125557,1.25757576,0.51694606,0.39811321,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00309_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00309_depth_20_light_rain_10AM.txt,20.0,7.16293192,108,86,0.0393586,0.05408805,0.00212883,1.25581395,0.40962099,0.38113208,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00310_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00310_depth_20_light_rain_10AM.txt,20.0,11.40550709,106,102,0.03862974,0.06415094,0.00247813,1.03921569,0.36260933,0.30440252,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00311_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00311_depth_20_light_rain_10AM.txt,20.0,3.1247499,108,56,0.0393586,0.03522013,0.00138621,1.92857143,0.57653061,0.49685535,light_rain,10AM
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00312_depth_20_light_rain_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\light_rain\10AM\HighresScreenshot00312_depth_20_light_rain_10AM.txt,20.0,3.65265703,119,101,0.04336735,0.06352201,0.00275478,1.17821782,0.60550292,0.53805031,light_rain,10AM
